Title,StoreId,ArticleType,Authors,companies,copyright,digitalObjectIdentifier,documentType,entryDate,issn,language,languageOfSummary,pages,placeOfPublication,pubdate,pubtitle,year,DocumentURL,startPage,subjectTerms,subjects,FindACopy,Database
Valeant Gives Itself a New Name,2035580873,Newspapers," Rockoff, Jonathan D
Jonathan
Jonathan D Rockoff
Rockoff
D
Jonathan D. Rockoff"," Valeant Pharmaceuticals International Inc
325412 , Bausch Health Cos
325412"," (c) 2018 Dow Jones & Company, Inc. Reproduced with permission of copyright owner. Further reproduction or distribution is prohibited without permission."," DWJNJ000000020180508ee580002a , DWJNJ000000020180508ee580002a , 7510 , PQ_7510_May82018______", News," May 8, 2018",0099-9660, English, English, B.2," New York, N.Y.","May 8, 2018",Wall Street Journal,2018,https://search.proquest.com/docview/2035580873?accountid=14496, B.2," Name changes , Papa, Joseph , United States--US , Canada",,http://ucelinks.cdlib.org:8888/sfx_local?url_ver=Z39.88-2004&amp;rft_val_fmt=info:ofi/fmt:kev:mtx:journal&amp;genre=unknown&amp;sid=ProQ:ProQ%3Awallstreetjournal&amp;atitle=Valeant+Gives+Itself+a+New+Name&amp;title=Wall+Street+Journal&amp;issn=00999660&amp;date=2018-05-08&amp;volume=&amp;issue=&amp;spage=B.2&amp;au=Rockoff%2C+Jonathan+D&amp;isbn=&amp;jtitle=Wall+Street+Journal&amp;btitle=&amp;rft_id=info:eric/&amp;rft_id=info:doi/,US Major Dailies
Abuse Claims Fell New York AG,2035581115,Newspapers," Vilensky, Mike
Mike
Mike Vilensky
Vilensky
Mike Vilensky"," New Yorker Magazine Inc
511120"," (c) 2018 Dow Jones & Company, Inc. Reproduced with permission of copyright owner. Further reproduction or distribution is prohibited without permission."," DWJNJ000000020180508ee580001x , DWJNJ000000020180508ee580001x , 7510 , PQ_7510_May82018______", News," May 8, 2018",0099-9660, English, English, A.1," New York, N.Y.","May 8, 2018",Wall Street Journal,2018,https://search.proquest.com/docview/2035581115?accountid=14496, A.1," Attorneys general , Domestic violence , Sex crimes , New York , Schneiderman, Eric",,http://ucelinks.cdlib.org:8888/sfx_local?url_ver=Z39.88-2004&amp;rft_val_fmt=info:ofi/fmt:kev:mtx:journal&amp;genre=unknown&amp;sid=ProQ:ProQ%3Awallstreetjournal&amp;atitle=Abuse+Claims+Fell+New+York+AG&amp;title=Wall+Street+Journal&amp;issn=00999660&amp;date=2018-05-08&amp;volume=&amp;issue=&amp;spage=A.1&amp;au=Vilensky%2C+Mike&amp;isbn=&amp;jtitle=Wall+Street+Journal&amp;btitle=&amp;rft_id=info:eric/&amp;rft_id=info:doi/,US Major Dailies
ON MAY 8 ...,2035615892,Newspapers,," Lincoln Center for the Performing Arts
711310 , Houston Texans
711211 , National Football League--NFL
711211
813990 , Senate
921120 , Federal Bureau of Investigation--FBI
922120"," Copyright Tribune Interactive, LLC May 8, 2018"," 7684 , PQ_7684_May82018 , TRIBTRIB2018050820180507339935313 , TRIBTRIB2018050820180507339935313", News," May 8, 2018",1085-6706, English, English,," Chicago, Ill.","May 8, 2018",Chicago Tribune,2018,https://search.proquest.com/docview/2035615892?accountid=14496, 5," Professional football , Athletic drafts & trades , Military schools , Presidents , South Carolina , Chicago Illinois , Clowney, Jadeveon , Peru , France , Lavoisier, Antoine-Laurent (1743-94) , Bush, George W , Mississippi River , Europe , United States--US , New York , Nixon, Richard M , Rickles, Don , Mueller, Robert S III , Liston, Sonny , Vietnam , Illinois , Germany , South Dakota , Costa Rica , Blaine, David , Clinton, Bill , Berkowitz, David , Ahmadinejad, Mahmoud , Truman, Harry S (1884-1972)",,http://ucelinks.cdlib.org:8888/sfx_local?url_ver=Z39.88-2004&amp;rft_val_fmt=info:ofi/fmt:kev:mtx:journal&amp;genre=unknown&amp;sid=ProQ:ProQ%3Achicagotribune&amp;atitle=ON+MAY+8+...&amp;title=Chicago+Tribune&amp;issn=10856706&amp;date=2018-05-08&amp;volume=&amp;issue=&amp;spage=5&amp;au=&amp;isbn=&amp;jtitle=Chicago+Tribune&amp;btitle=&amp;rft_id=info:eric/&amp;rft_id=info:doi/,US Major Dailies
Sessions: Zero tolerance at the border,2035615982,Newspapers," Tanfani, Joseph
Joseph
Joseph Tanfani
Tanfani
Joseph Tanfani , Carcamo, Cindy
Cindy
Cindy Carcamo
Carcamo
Cindy Carcamo"," Los Angeles Times
511110 , Congress
921120 , Environmental Protection Agency--EPA
924110 , National Immigration Forum
541820
813311"," Copyright Tribune Interactive, LLC May 8, 2018"," 7684 , PQ_7684_May82018 , TRIBTRIB2018050820180507339935298 , TRIBTRIB2018050820180507339935298", News," May 8, 2018",1085-6706, English, English,," Chicago, Ill.","May 8, 2018",Chicago Tribune,2018,https://search.proquest.com/docview/2035615982?accountid=14496, 7," Immigration policy , Parents & parenting , Enforcement , Families & family life , Political asylum , Border patrol , Aliens , Trump, Donald J , Mexico , United States--US , Sessions, Jeff , Los Angeles California , Rio Grande",,http://ucelinks.cdlib.org:8888/sfx_local?url_ver=Z39.88-2004&amp;rft_val_fmt=info:ofi/fmt:kev:mtx:journal&amp;genre=unknown&amp;sid=ProQ:ProQ%3Achicagotribune&amp;atitle=Sessions%3A+Zero+tolerance+at+the+border%3A+New+policy+means+families+could+be+separated%2C+he+says&amp;title=Chicago+Tribune&amp;issn=10856706&amp;date=2018-05-08&amp;volume=&amp;issue=&amp;spage=7&amp;au=Tanfani%2C+Joseph%3BCarcamo%2C+Cindy&amp;isbn=&amp;jtitle=Chicago+Tribune&amp;btitle=&amp;rft_id=info:eric/&amp;rft_id=info:doi/,US Major Dailies
"Good News for Low-Wage Workers, Bad News for Profits; A shrinking pool of less-educated workers will put the pinch on companies that rely on them",2035631280,Newspapers," Lahart, Justin
Justin
Justin Lahart
Lahart
Justin Lahart"," Genuine Parts Co
441310 , Chatham Lodging Trust
721110 , Tyson Foods Inc
311612
311615"," (c) 2018 Dow Jones & Company, Inc. Reproduced with permission of copyright owner. Further reproduction or distribution is prohibited without permission."," WSJOWSJO20180508000020180508ee58001b9 , WSJOWSJO20180508000020180508ee58001b9 , 117310 , PQ_117310_May82018______", News," May 8, 2018",, English, English, n/a," New York, N.Y.","May 8, 2018",Wall Street Journal (Online),2018,https://search.proquest.com/docview/2035631280?accountid=14496, n/a," Unemployment , Workers , Wages & salaries , Workforce , Baby boomers , Secondary schools , Education , Employment , Narcotics , Mexico , United States--US",,http://ucelinks.cdlib.org:8888/sfx_local?url_ver=Z39.88-2004&amp;rft_val_fmt=info:ofi/fmt:kev:mtx:journal&amp;genre=unknown&amp;sid=ProQ:ProQ%3Awallstreetjournal&amp;atitle=Good+News+for+Low-Wage+Workers%2C+Bad+News+for+Profits%3B+A+shrinking+pool+of+less-educated+workers+will+put+the+pinch+on+companies+that+rely+on+them&amp;title=Wall+Street+Journal+%28Online%29&amp;issn=&amp;date=2018-05-08&amp;volume=&amp;issue=&amp;spage=&amp;au=Lahart%2C+Justin&amp;isbn=&amp;jtitle=Wall+Street+Journal+%28Online%29&amp;btitle=&amp;rft_id=info:eric/&amp;rft_id=info:doi/,"International Newsstream,US Major Dailies"
Hungary's Orbán Moves Into New Term Facing Opposition Abroad but Not at Home; The prime minister is in command of a country that has become a model for antiestablishment and nativist parties,2035815900,Newspapers," Hinshaw, Drew
Drew
Drew Hinshaw
Hinshaw
Drew Hinshaw"," Central European University
611310 , Alternative for Germany
813940 , Open Society Foundations
813211 , Magyar Nemzet
511110 , Amnesty International
813311 , North Atlantic Treaty Organization--NATO
928120 , European Union
926110
928120"," (c) 2018 Dow Jones & Company, Inc. Reproduced with permission of copyright owner. Further reproduction or distribution is prohibited without permission."," WSJOWSJO20180508000020180508ee580043h , WSJOWSJO20180508000020180508ee580043h , 117310 , PQ_117310_May82018______", News," May 8, 2018",, English, English, n/a," New York, N.Y.","May 8, 2018",Wall Street Journal (Online),2018,https://search.proquest.com/docview/2035815900?accountid=14496, n/a," Society , Political asylum , Immigration , Hungary , United States--US , France , Soros, George , Ukraine , Europe",,http://ucelinks.cdlib.org:8888/sfx_local?url_ver=Z39.88-2004&amp;rft_val_fmt=info:ofi/fmt:kev:mtx:journal&amp;genre=unknown&amp;sid=ProQ:ProQ%3Awallstreetjournal&amp;atitle=Hungary%27s+Orb%C3%A1n+Moves+Into+New+Term+Facing+Opposition+Abroad+but+Not+at+Home%3B+The+prime+minister+is+in+command+of+a+country+that+has+become+a+model+for+antiestablishment+and+nativist+parties&amp;title=Wall+Street+Journal+%28Online%29&amp;issn=&amp;date=2018-05-08&amp;volume=&amp;issue=&amp;spage=&amp;au=Hinshaw%2C+Drew&amp;isbn=&amp;jtitle=Wall+Street+Journal+%28Online%29&amp;btitle=&amp;rft_id=info:eric/&amp;rft_id=info:doi/,"International Newsstream,US Major Dailies"
"Trump's Ratings Rise; Whether or not people approve of the new tax law, they like the results.",2035856846,Newspapers," Freeman, James
James
James Freeman
Freeman
James Freeman",," (c) 2018 Dow Jones & Company, Inc. Reproduced with permission of copyright owner. Further reproduction or distribution is prohibited without permission."," WSJOWSJO20180508000020180508ee580046e , WSJOWSJO20180508000020180508ee580046e , 117310 , PQ_117310_May82018______", News," May 8, 2018",, English, English, n/a," New York, N.Y.","May 8, 2018",Wall Street Journal (Online),2018,https://search.proquest.com/docview/2035856846?accountid=14496, n/a,,,http://ucelinks.cdlib.org:8888/sfx_local?url_ver=Z39.88-2004&amp;rft_val_fmt=info:ofi/fmt:kev:mtx:journal&amp;genre=unknown&amp;sid=ProQ:ProQ%3Awallstreetjournal&amp;atitle=Trump%27s+Ratings+Rise%3B+Whether+or+not+people+approve+of+the+new+tax+law%2C+they+like+the+results.&amp;title=Wall+Street+Journal+%28Online%29&amp;issn=&amp;date=2018-05-08&amp;volume=&amp;issue=&amp;spage=&amp;au=Freeman%2C+James&amp;isbn=&amp;jtitle=Wall+Street+Journal+%28Online%29&amp;btitle=&amp;rft_id=info:eric/&amp;rft_id=info:doi/,"International Newsstream,US Major Dailies"
"'Rooted Cosmopolitans' Review: Of Persons and Peoples; It is no surprise that 20th-century Jews, who until the creation of Israel had no state dedicated to their interests, were the fathers of human rights. Martin Peretz reviews ""Rooted Cosmopolitans"" by James Loeffler.",2035863449,Newspapers," Peretz, Martin
Martin
Martin Peretz
Peretz
Martin Peretz"," United Nations--UN
928120 , American Jewish Committee
813110 , League of Nations
928120 , University of Virginia
611310 , Amnesty International
813311 , World Jewish Congress
813110
813410"," (c) 2018 Dow Jones & Company, Inc. Reproduced with permission of copyright owner. Further reproduction or distribution is prohibited without permission."," WSJOWSJO20180508000020180508ee580046n , WSJOWSJO20180508000020180508ee580046n , 117310 , PQ_117310_May82018______", News," May 8, 2018",, English, English, n/a," New York, N.Y.","May 8, 2018",Wall Street Journal (Online),2018,https://search.proquest.com/docview/2035863449?accountid=14496, n/a," Yiddish language , Minority & ethnic groups , Judaic studies , Philosophy , Human rights , Jews , Russia , Israel , Peretz, Martin , Germany , United Kingdom--UK , Argentina , China , Gold, Herbert , Wilson, Woodrow (1856-1924) , Arendt, Hannah , Morocco",,http://ucelinks.cdlib.org:8888/sfx_local?url_ver=Z39.88-2004&amp;rft_val_fmt=info:ofi/fmt:kev:mtx:journal&amp;genre=unknown&amp;sid=ProQ:ProQ%3Awallstreetjournal&amp;atitle=%27Rooted+Cosmopolitans%27+Review%3A+Of+Persons+and+Peoples%3B+It+is+no+surprise+that+20th-century+Jews%2C+who+until+the+creation+of+Israel+had+no+state+dedicated+to+their+interests%2C+were+the+fathers+of+human+rights.+Martin+Peretz+reviews+%22Rooted+Cosmopolitans%22+by+James+Loeffler.&amp;title=Wall+Street+Journal+%28Online%29&amp;issn=&amp;date=2018-05-08&amp;volume=&amp;issue=&amp;spage=&amp;au=Peretz%2C+Martin&amp;isbn=&amp;jtitle=Wall+Street+Journal+%28Online%29&amp;btitle=&amp;rft_id=info:eric/&amp;rft_id=info:doi/,"International Newsstream,US Major Dailies"
New Policy of Separating Immigrant Families Draws Criticism; Democrats tell DHS Secretary Kirstjen Nielsen at Senate hearing that plan puts children at risk,2035885239,Newspapers," Meckler, Laura
Laura
Laura Meckler
Meckler
Laura Meckler; Alicia A. Caldwell , Caldwell, Alicia A
Alicia
Alicia A Caldwell
Caldwell
A"," Customs & Border Protection-US
921130 , Senate
921120 , Department of Homeland Security
922120 , Department of Health & Human Services
923120"," (c) 2018 Dow Jones & Company, Inc. Reproduced with permission of copyright owner. Further reproduction or distribution is prohibited without permission."," WSJOWSJO20180508000020180508ee5800471 , WSJOWSJO20180508000020180508ee5800471 , 117310 , PQ_117310_May82018______", News," May 8, 2018",, English, English, n/a," New York, N.Y.","May 8, 2018",Wall Street Journal (Online),2018,https://search.proquest.com/docview/2035885239?accountid=14496, n/a," At risk youth , Parents & parenting , Budgets , National security , Public prosecutors , Families & family life , Border patrol , Aliens , Immigration , Trump, Donald J , Mexico , United States--US , Nielsen, Kirstjen , Leahy, Patrick J , Central America",,http://ucelinks.cdlib.org:8888/sfx_local?url_ver=Z39.88-2004&amp;rft_val_fmt=info:ofi/fmt:kev:mtx:journal&amp;genre=unknown&amp;sid=ProQ:ProQ%3Awallstreetjournal&amp;atitle=New+Policy+of+Separating+Immigrant+Families+Draws+Criticism%3B+Democrats+tell+DHS+Secretary+Kirstjen+Nielsen+at+Senate+hearing+that+plan+puts+children+at+risk&amp;title=Wall+Street+Journal+%28Online%29&amp;issn=&amp;date=2018-05-08&amp;volume=&amp;issue=&amp;spage=&amp;au=Meckler%2C+Laura%3BCaldwell%2C+Alicia+A&amp;isbn=&amp;jtitle=Wall+Street+Journal+%28Online%29&amp;btitle=&amp;rft_id=info:eric/&amp;rft_id=info:doi/,"International Newsstream,US Major Dailies"
Political theater in 'sanctuary' tiff,2036015039,Newspapers," Lopez, Steve
Steve
Steve Lopez
Lopez
STEVE LOPEZ"," Yale University
611310 , Twitter Inc
519130 , Senate
921120 , Police Department-Costa Mesa CA
922120 , Supreme Court-US
922110"," Copyright Los Angeles Times May 9, 2018"," 7683 , PQ_7683_May92018 , LATMLATM2018050910702 , LATMLATM2018050910702", News," May 9, 2018",0458-3035, English, English, B.1," Los Angeles, Calif.","May 9, 2018",Los Angeles Times,2018,https://search.proquest.com/docview/2036015039?accountid=14496, B.1," Costa Mesa California , Trump, Donald J , Mexico , Stephens, John , United States--US , Sacramento California , Southern California , California , Righeimer, Jim",,http://ucelinks.cdlib.org:8888/sfx_local?url_ver=Z39.88-2004&amp;rft_val_fmt=info:ofi/fmt:kev:mtx:journal&amp;genre=unknown&amp;sid=ProQ:ProQ%3Alatimes&amp;atitle=Political+theater+in+%27sanctuary%27+tiff&amp;title=Los+Angeles+Times&amp;issn=04583035&amp;date=2018-05-09&amp;volume=&amp;issue=&amp;spage=B.1&amp;au=Lopez%2C+Steve&amp;isbn=&amp;jtitle=Los+Angeles+Times&amp;btitle=&amp;rft_id=info:eric/&amp;rft_id=info:doi/,US Major Dailies
Diverse finalists have LAPD roots; Three men vying to be police chief came of age during the 1992 riots and rose in ranks. No woman made cut.,2036015171,Newspapers," Winton, Richard
Richard
Richard Winton
Winton
Richard Winton , Zahniser, David
David
David Zahniser
Zahniser
David Zahniser , Queally, James
James
James Queally
Queally
James Queally , Chang, Cindy
Cindy
Cindy Chang
Chang
Cindy Chang"," Department of Justice
922130 , Los Angeles Times
511110 , Police Department-San Francisco CA
922120 , WLS-TV-Chicago IL
515120 , Police Department-Los Angeles CA
922120"," Copyright Los Angeles Times May 9, 2018"," 7683 , PQ_7683_May92018 , LATMLATM2018050910709 , LATMLATM2018050910709", News," May 9, 2018",0458-3035, English, English, A.1," Los Angeles, Calif.","May 9, 2018",Los Angeles Times,2018,https://search.proquest.com/docview/2036015171?accountid=14496, A.1," Hispanic Americans , Criminal statistics , Deportation , Photographers , Law enforcement , Consent decrees , Police corruption , Riots , Scandals , Interviews , Trump, Donald J , Texas , United States--US , Moore, Scott , Los Angeles County California , Los Angeles California , Bratton, William , Beck, Charles L (Charlie) , San Francisco California"," ARCOS, ROBERT , MOORE, MICHEL , SCOTT, BILL , LOS ANGELES POLICE DEPARTMENT , POLICE CHIEFS",http://ucelinks.cdlib.org:8888/sfx_local?url_ver=Z39.88-2004&amp;rft_val_fmt=info:ofi/fmt:kev:mtx:journal&amp;genre=unknown&amp;sid=ProQ:ProQ%3Alatimes&amp;atitle=Diverse+finalists+have+LAPD+roots%3B+Three+men+vying+to+be+police+chief+came+of+age+during+the+1992+riots+and+rose+in+ranks.+No+woman+made+cut.&amp;title=Los+Angeles+Times&amp;issn=04583035&amp;date=2018-05-09&amp;volume=&amp;issue=&amp;spage=A.1&amp;au=Winton%2C+Richard%3BZahniser%2C+David%3BQueally%2C+James%3BChang%2C+Cindy&amp;isbn=&amp;jtitle=Los+Angeles+Times&amp;btitle=&amp;rft_id=info:eric/&amp;rft_id=info:doi/,US Major Dailies
A contentious and consequential debate; Attacks get personal as former mayors are asked about affairs,2036015173,Newspapers," Mehta, Seema
Seema
Seema Mehta
Mehta
Seema Mehta , Willon, Phil
Phil
Phil Willon
Willon
Phil Willon"," Republican Party
813940 , Public Policy Institute of California
813410 , US Immigration & Customs Enforcement
921130 , Board of Supervisors-San Francisco CA
921120 , Silicon Valley Community Foundation
813211 , National Guard-California
928110"," Copyright Los Angeles Times May 9, 2018"," 7683 , PQ_7683_May92018 , LATMLATM2018050910700 , LATMLATM2018050910700", News," May 9, 2018",0458-3035, English, English, B.1," Los Angeles, Calif.","May 9, 2018",Los Angeles Times,2018,https://search.proquest.com/docview/2036015173?accountid=14496, B.1," Trump, Donald J , Silicon Valley-California , Chicago Illinois , Cosby, Bill , United States--US , New York , Villaraigosa, Antonio , Sessions, Jeff , Newsom, Gavin , California , Los Angeles California , San Francisco California"," NEWSOM, GAVIN , VILLARAIGOSA, ANTONIO , ALLEN, TRAVIS , COX, JOHN , CHIANG, JOHN , CALIFORNIA , ELECTIONS (2018) , CALIFORNIA GOVERNOR , POLITICAL CANDIDATES , DEBATES",http://ucelinks.cdlib.org:8888/sfx_local?url_ver=Z39.88-2004&amp;rft_val_fmt=info:ofi/fmt:kev:mtx:journal&amp;genre=unknown&amp;sid=ProQ:ProQ%3Alatimes&amp;atitle=A+contentious+and+consequential+debate%3B+Attacks+get+personal+as+former+mayors+are+asked+about+affairs&amp;title=Los+Angeles+Times&amp;issn=04583035&amp;date=2018-05-09&amp;volume=&amp;issue=&amp;spage=B.1&amp;au=Mehta%2C+Seema%3BWillon%2C+Phil&amp;isbn=&amp;jtitle=Los+Angeles+Times&amp;btitle=&amp;rft_id=info:eric/&amp;rft_id=info:doi/,US Major Dailies
Officials ignored diplomats' pleas not to expel immigrants,2036015896,Newspapers," Miroff, Nick
Miroff
Nick
Nick Miroff , Kim, Seung Min
Kim
Min
Seung
Seung Min Kim , Partlow, Joshua
Partlow
Joshua
Joshua Partlow"," Congress
921120 , Senate
921120"," Copyright WP Company LLC d/b/a The Washington Post May 9, 2018"," WPXXWP20180509Officialsignoreddiplomatspleasnottoexpel065e5702 , WPXXWP20180509Officialsignoreddiplomatspleasnottoexpel065e5702 , 7653 , PQ_7653_May92018______", News," May 9, 2018",0190-8286, English, English,," Washington, D.C.","May 9, 2018",The Washington Post,2018,https://search.proquest.com/docview/2036015896?accountid=14496, A.6," Immigration policy , Deportation , National security , Decision making , Diplomatic & consular services , International relations , Public officials , Aliens , Congressional committees , Honduras , United States--US , Haiti",,http://ucelinks.cdlib.org:8888/sfx_local?url_ver=Z39.88-2004&amp;rft_val_fmt=info:ofi/fmt:kev:mtx:journal&amp;genre=unknown&amp;sid=ProQ:ProQ%3Awashingtonpost&amp;atitle=Officials+ignored+diplomats%27+pleas+not+to+expel+immigrants&amp;title=The+Washington+Post&amp;issn=01908286&amp;date=2018-05-09&amp;volume=&amp;issue=&amp;spage=A.6&amp;au=Miroff%2C+Nick%3BKim%2C+Seung+Min%3BPartlow%2C+Joshua&amp;isbn=&amp;jtitle=The+Washington+Post&amp;btitle=&amp;rft_id=info:eric/&amp;rft_id=info:doi/,US Major Dailies
"In Senate primaries, Republicans follow Trump's lead",2036017156,Newspapers," Sullivan, Sean
Sullivan
Sean
Sean Sullivan , Viebeck, Elise
Viebeck
Elise
Elise Viebeck"," Consumer Financial Protection Bureau
926150 , Roll Call
511110 , Republican Party
813940 , Twitter Inc
519130 , Congress
921120 , Senate
921120"," Copyright WP Company LLC d/b/a The Washington Post May 9, 2018"," WPXXWP20180509InSenateprimariesRepublicansfollowTrumpsc51f35e2 , WPXXWP20180509InSenateprimariesRepublicansfollowTrumpsc51f35e2 , 7653 , PQ_7653_May92018______", News," May 9, 2018",0190-8286, English, English,," Washington, D.C.","May 9, 2018",The Washington Post,2018,https://search.proquest.com/docview/2036017156?accountid=14496, A.7," Nominations , Presidents , Candidates , Congressional elections , Primaries & caucuses , Social networks , Election results , State elections , Governors , Political advertising , Trump, Donald J , Heyman, Daniel , Indiana , Manchin, Joe , Pence, Greg , Pittenger, Robert , McConnell, Mitch , Alabama , Rokita, Todd , Kucinich, Dennis J , Braun, Mike , Chao, Elaine , Cleveland Ohio , Brown, Sherrod , West Virginia , Donnelly, Joe , United States--US , DeWine, Mike , Ohio , Kasich, John R , Messer, Luke , Weigel, David , China , Renacci, James B , Cordray, Richard , North Carolina , Taiwan",,http://ucelinks.cdlib.org:8888/sfx_local?url_ver=Z39.88-2004&amp;rft_val_fmt=info:ofi/fmt:kev:mtx:journal&amp;genre=unknown&amp;sid=ProQ:ProQ%3Awashingtonpost&amp;atitle=In+Senate+primaries%2C+Republicans+follow+Trump%27s+lead&amp;title=The+Washington+Post&amp;issn=01908286&amp;date=2018-05-09&amp;volume=&amp;issue=&amp;spage=A.7&amp;au=Sullivan%2C+Sean%3BViebeck%2C+Elise&amp;isbn=&amp;jtitle=The+Washington+Post&amp;btitle=&amp;rft_id=info:eric/&amp;rft_id=info:doi/,US Major Dailies
"In Senate primaries, GOP avoids worst fears",2036018557,Newspapers," Scherer, Michael
Scherer
Michael
Michael Scherer"," Republican Party
813940 , Congress
921120 , Senate
921120"," Copyright WP Company LLC d/b/a The Washington Post May 9, 2018"," WPXXWP20180509InSenateprimariesGOPavoidsworstfears1441ac04 , WPXXWP20180509InSenateprimariesGOPavoidsworstfears1441ac04 , 7653 , PQ_7653_May92018______", News," May 9, 2018",0190-8286, English, English,," Washington, D.C.","May 9, 2018",The Washington Post,2018,https://search.proquest.com/docview/2036018557?accountid=14496, A.8," Primaries & caucuses , Political parties , Congressional elections , Trump, Donald J , Indiana , Ohio , Manchin, Joe , Messer, Luke , Alabama , Cordray, Richard , Rokita, Todd , Kucinich, Dennis J , Braun, Mike , Cleveland Ohio , West Virginia",,http://ucelinks.cdlib.org:8888/sfx_local?url_ver=Z39.88-2004&amp;rft_val_fmt=info:ofi/fmt:kev:mtx:journal&amp;genre=unknown&amp;sid=ProQ:ProQ%3Awashingtonpost&amp;atitle=In+Senate+primaries%2C+GOP+avoids+worst+fears&amp;title=The+Washington+Post&amp;issn=01908286&amp;date=2018-05-09&amp;volume=&amp;issue=&amp;spage=A.8&amp;au=Scherer%2C+Michael&amp;isbn=&amp;jtitle=The+Washington+Post&amp;btitle=&amp;rft_id=info:eric/&amp;rft_id=info:doi/,US Major Dailies
"U.S. News: Pelosi Encourages Democrats to Run On DACA, Wages",2036042769,Newspapers," Andrews, Natalie
Natalie
Natalie Andrews
Andrews
Natalie Andrews"," Democratic Party
813940"," (c) 2018 Dow Jones & Company, Inc. Reproduced with permission of copyright owner. Further reproduction or distribution is prohibited without permission."," DWJNJ000000020180509ee590000y , DWJNJ000000020180509ee590000y , 7510 , PQ_7510_May92018______", News," May 9, 2018",0099-9660, English, English, A.4," New York, N.Y.","May 9, 2018",Wall Street Journal,2018,https://search.proquest.com/docview/2036042769?accountid=14496, A.4," Tax rates , Congressional elections , Trump, Donald J , California , United States--US , Pelosi, Nancy",,http://ucelinks.cdlib.org:8888/sfx_local?url_ver=Z39.88-2004&amp;rft_val_fmt=info:ofi/fmt:kev:mtx:journal&amp;genre=unknown&amp;sid=ProQ:ProQ%3Awallstreetjournal&amp;atitle=U.S.+News%3A+Pelosi+Encourages+Democrats+to+Run+On+DACA%2C+Wages&amp;title=Wall+Street+Journal&amp;issn=00999660&amp;date=2018-05-09&amp;volume=&amp;issue=&amp;spage=A.4&amp;au=Andrews%2C+Natalie&amp;isbn=&amp;jtitle=Wall+Street+Journal&amp;btitle=&amp;rft_id=info:eric/&amp;rft_id=info:doi/,US Major Dailies
"U.S. News: N.Y. Official Battled Trump, Big Banks",2036043081,Newspapers," Ramey, Corinne
Corinne
Corinne Ramey
Ramey
Corinne Ramey",," (c) 2018 Dow Jones & Company, Inc. Reproduced with permission of copyright owner. Further reproduction or distribution is prohibited without permission."," DWJNJ000000020180509ee590001r , DWJNJ000000020180509ee590001r , 7510 , PQ_7510_May92018______", News," May 9, 2018",0099-9660, English, English, A.3," New York, N.Y.","May 9, 2018",Wall Street Journal,2018,https://search.proquest.com/docview/2036043081?accountid=14496, A.3," Attorneys general , Public prosecutors , Criminal investigations , Domestic violence , United States--US , New York , Schneiderman, Eric",,http://ucelinks.cdlib.org:8888/sfx_local?url_ver=Z39.88-2004&amp;rft_val_fmt=info:ofi/fmt:kev:mtx:journal&amp;genre=unknown&amp;sid=ProQ:ProQ%3Awallstreetjournal&amp;atitle=U.S.+News%3A+N.Y.+Official+Battled+Trump%2C+Big+Banks&amp;title=Wall+Street+Journal&amp;issn=00999660&amp;date=2018-05-09&amp;volume=&amp;issue=&amp;spage=A.3&amp;au=Ramey%2C+Corinne&amp;isbn=&amp;jtitle=Wall+Street+Journal&amp;btitle=&amp;rft_id=info:eric/&amp;rft_id=info:doi/,US Major Dailies
Of Persons And Peoples,2036043082,Newspapers," Peretz, Martin
Martin
Martin Peretz
Peretz
Martin Peretz",," (c) 2018 Dow Jones & Company, Inc. Reproduced with permission of copyright owner. Further reproduction or distribution is prohibited without permission."," DWJNJ000000020180509ee590000f , DWJNJ000000020180509ee590000f , 7510 , PQ_7510_May92018______", Book Review," May 9, 2018",0099-9660, English, English, A.13," New York, N.Y.","May 9, 2018",Wall Street Journal,2018,https://search.proquest.com/docview/2036043082?accountid=14496, A.13," Books , Loeffler, James",,http://ucelinks.cdlib.org:8888/sfx_local?url_ver=Z39.88-2004&amp;rft_val_fmt=info:ofi/fmt:kev:mtx:journal&amp;genre=unknown&amp;sid=ProQ:ProQ%3Awallstreetjournal&amp;atitle=Of+Persons+And+Peoples&amp;title=Wall+Street+Journal&amp;issn=00999660&amp;date=2018-05-09&amp;volume=&amp;issue=&amp;spage=A.13&amp;au=Peretz%2C+Martin&amp;isbn=&amp;jtitle=Wall+Street+Journal&amp;btitle=&amp;rft_id=info:eric/&amp;rft_id=info:doi/,US Major Dailies
