Title,StoreId,ArticleType,Authors,companies,copyright,digitalObjectIdentifier,documentType,entryDate,issn,language,languageOfSummary,pages,placeOfPublication,pubdate,pubtitle,year,DocumentURL,startPage,subjectTerms,subjects,FindACopy,Database
This is who we are,2063574830,Newspapers," Emba, Christine
Emba
Christine
Christine Emba"," Senate
921120 , United Nations--UN
928120 , Congress
921120 , Department of Health & Human Services
923120"," Copyright WP Company LLC d/b/a The Washington Post Jul 4, 2018"," WPXXWP20180704Thisiswhoweare6ec5d932 , WPXXWP20180704Thisiswhoweare6ec5d932 , 7653 , PQ_7653_Jul42018______"," Opinions , Commentary"," Jul 4, 2018",0190-8286, English, English,," Washington, D.C.","Jul 4, 2018",The Washington Post,2018,https://search.proquest.com/docview/2063574830?accountid=14496, A.17," Independence Day , Trump, Donald J , Mexico , United States--US , Ocasio-Cortez, Alexandria , Douglass, Frederick (1817?-95)",,http://ucelinks.cdlib.org:8888/sfx_local?url_ver=Z39.88-2004&amp;rft_val_fmt=info:ofi/fmt:kev:mtx:journal&amp;genre=unknown&amp;sid=ProQ:ProQ%3Awashingtonpost&amp;atitle=This+is+who+we+are&amp;title=The+Washington+Post&amp;issn=01908286&amp;date=2018-07-04&amp;volume=&amp;issue=&amp;spage=A.17&amp;au=Emba%2C+Christine&amp;isbn=&amp;jtitle=The+Washington+Post&amp;btitle=&amp;rft_id=info:eric/&amp;rft_id=info:doi/,US Major Dailies
A new battle for freedom,2063576280,Newspapers," Milbank, Dana
Milbank
Dana
Dana Milbank"," US Immigration & Customs Enforcement
921130"," Copyright WP Company LLC d/b/a The Washington Post Jul 4, 2018"," WPXXWP20180704Anewbattleforfreedom773db3b4 , WPXXWP20180704Anewbattleforfreedom773db3b4 , 7653 , PQ_7653_Jul42018______"," Opinions , Commentary"," Jul 4, 2018",0190-8286, English, English,," Washington, D.C.","Jul 4, 2018",The Washington Post,2018,https://search.proquest.com/docview/2063576280?accountid=14496, A.15," Fear & phobias , Presidents , Politics , Trump, Donald J , Lincoln, Abraham (1809-65) , United States--US , Roosevelt, Franklin Delano (1882-1945) , Iraq",,http://ucelinks.cdlib.org:8888/sfx_local?url_ver=Z39.88-2004&amp;rft_val_fmt=info:ofi/fmt:kev:mtx:journal&amp;genre=unknown&amp;sid=ProQ:ProQ%3Awashingtonpost&amp;atitle=A+new+battle+for+freedom&amp;title=The+Washington+Post&amp;issn=01908286&amp;date=2018-07-04&amp;volume=&amp;issue=&amp;spage=A.15&amp;au=Milbank%2C+Dana&amp;isbn=&amp;jtitle=The+Washington+Post&amp;btitle=&amp;rft_id=info:eric/&amp;rft_id=info:doi/,US Major Dailies
"In keeping with promise, Tiafoe pulls early upset",2063576302,Newspapers," Clarke, Liz
Clarke
Liz
Liz Clarke"," World TeamTennis
813990 , Roc Nation LLC
711410 , Washington Kastles
711211"," Copyright WP Company LLC d/b/a The Washington Post Jul 4, 2018"," WPXXWP20180704InkeepingwithpromiseTiafoepullsearlyupse6b8597b0 , WPXXWP20180704InkeepingwithpromiseTiafoepullsearlyupse6b8597b0 , 7653 , PQ_7653_Jul42018______", News," Jul 4, 2018",0190-8286, English, English,," Washington, D.C.","Jul 4, 2018",The Washington Post,2018,https://search.proquest.com/docview/2063576302?accountid=14496, D.1," Parents & parenting , Careers , Twins , Tournaments & championships , Nadal, Rafael , Spain , United States--US , Ginepri, Robby , England , Jay-Z (rapper) , Sierra Leone , Muguruza, Garbine , Tiafoe, Frances , Verdasco, Fernando",,http://ucelinks.cdlib.org:8888/sfx_local?url_ver=Z39.88-2004&amp;rft_val_fmt=info:ofi/fmt:kev:mtx:journal&amp;genre=unknown&amp;sid=ProQ:ProQ%3Awashingtonpost&amp;atitle=In+keeping+with+promise%2C+Tiafoe+pulls+early+upset&amp;title=The+Washington+Post&amp;issn=01908286&amp;date=2018-07-04&amp;volume=&amp;issue=&amp;spage=D.1&amp;au=Clarke%2C+Liz&amp;isbn=&amp;jtitle=The+Washington+Post&amp;btitle=&amp;rft_id=info:eric/&amp;rft_id=info:doi/,US Major Dailies
A court front-runner stirs squabbling in GOP,2063576418,Newspapers," Costa, Robert
Costa
Robert
Robert Costa , Dawsey, Josh
Dawsey
Josh
Josh Dawsey"," National Law Journal
511120 , Republican Party
813940 , Priests for Life
813110
813319 , Senate
921120 , Daily Caller
519130 , Senate-Judiciary, Committee on the
921120"," Copyright WP Company LLC d/b/a The Washington Post Jul 4, 2018"," WPXXWP20180704AcourtfrontrunnerstirssquabblinginGOP76fdadee , WPXXWP20180704AcourtfrontrunnerstirssquabblinginGOP76fdadee , 7653 , PQ_7653_Jul42018______", News," Jul 4, 2018",0190-8286, English, English,," Washington, D.C.","Jul 4, 2018",The Washington Post,2018,https://search.proquest.com/docview/2063576418?accountid=14496, A.1," Conservatism , Hearings & confirmations , Independent counsels , Presidents , Interviews , Health care , Abortion , Federal court decisions , Judges & magistrates , Trump, Donald J , McGahn, Donald , Kennedy, Anthony M , Barrett, Amy Coney , Lee, Mike , Bush, George W , Utah , Paul, Rand , Obama, Barack , United States--US , Kethledge, Raymond , Washington DC , Coulter, Ann , Clinton, Bill , Limbaugh, Rush",,http://ucelinks.cdlib.org:8888/sfx_local?url_ver=Z39.88-2004&amp;rft_val_fmt=info:ofi/fmt:kev:mtx:journal&amp;genre=unknown&amp;sid=ProQ:ProQ%3Awashingtonpost&amp;atitle=A+court+front-runner+stirs+squabbling+in+GOP&amp;title=The+Washington+Post&amp;issn=01908286&amp;date=2018-07-04&amp;volume=&amp;issue=&amp;spage=A.1&amp;au=Costa%2C+Robert%3BDawsey%2C+Josh&amp;isbn=&amp;jtitle=The+Washington+Post&amp;btitle=&amp;rft_id=info:eric/&amp;rft_id=info:doi/,US Major Dailies
'Abolish ICE' -- a slogan that benefits Trump,2063627059,Newspapers," Page, Clarence
Clarence
Clarence Page
Page
Clarence Page"," CNN
515210 , Facebook Inc
518210
519130 , Twitter Inc
519130 , US Immigration & Customs Enforcement
921130"," Copyright Tribune Interactive, LLC Jul 4, 2018"," 7684 , PQ_7684_Jul42018 , TRIBTRIB2018070420180703347439272 , TRIBTRIB2018070420180703347439272", News," Jul 4, 2018",1085-6706, English, English,," Chicago, Ill.","Jul 4, 2018",Chicago Tribune,2018,https://search.proquest.com/docview/2063627059?accountid=14496, 15," Political parties , Candidates , Immigration policy , Presidential elections , Aliens , Jayapal, Pramila , Harris, Kamala , Trump, Donald J , Sanders, Bernard , Lamb, Conor , Pennsylvania , Grijalva, Raul M , Virginia , Obama, Barack , Sanders, Sarah Huckabee , Pocan, Mark , Duckworth, Tammy , United States--US , New York , Massachusetts , Page, Clarence , Blumenauer, Earl , Arizona , Ocasio-Cortez, Alexandria , Illinois , Warren, Elizabeth , Gillibrand, Kirsten E , Los Angeles California , Oregon",,http://ucelinks.cdlib.org:8888/sfx_local?url_ver=Z39.88-2004&amp;rft_val_fmt=info:ofi/fmt:kev:mtx:journal&amp;genre=unknown&amp;sid=ProQ:ProQ%3Achicagotribune&amp;atitle=%27Abolish+ICE%27+--+a+slogan+that+benefits+Trump&amp;title=Chicago+Tribune&amp;issn=10856706&amp;date=2018-07-04&amp;volume=&amp;issue=&amp;spage=15&amp;au=Page%2C+Clarence&amp;isbn=&amp;jtitle=Chicago+Tribune&amp;btitle=&amp;rft_id=info:eric/&amp;rft_id=info:doi/,US Major Dailies
"Despite Trump, immigrants less reviled",2063627208,Newspapers," Lauter, David
David
David Lauter
Lauter
David Lauter"," US Immigration & Customs Enforcement
921130 , Republican Party
813940 , Congress
921120 , Pew Research Center for the People & the Press
541720"," Copyright Tribune Interactive, LLC Jul 4, 2018"," 7684 , PQ_7684_Jul42018 , TRIBTRIB2018070420180703347439316 , TRIBTRIB2018070420180703347439316", News," Jul 4, 2018",1085-6706, English, English,," Chicago, Ill.","Jul 4, 2018",Chicago Tribune,2018,https://search.proquest.com/docview/2063627208?accountid=14496, 11," Immigration policy , Presidential elections , Aliens , Trump, Donald J , Mexico , United States--US",,http://ucelinks.cdlib.org:8888/sfx_local?url_ver=Z39.88-2004&amp;rft_val_fmt=info:ofi/fmt:kev:mtx:journal&amp;genre=unknown&amp;sid=ProQ:ProQ%3Achicagotribune&amp;atitle=Despite+Trump%2C+immigrants+less+reviled%3A+Survey%3A+Americans+more+sympathetic+to+foreigners&amp;title=Chicago+Tribune&amp;issn=10856706&amp;date=2018-07-04&amp;volume=&amp;issue=&amp;spage=11&amp;au=Lauter%2C+David&amp;isbn=&amp;jtitle=Chicago+Tribune&amp;btitle=&amp;rft_id=info:eric/&amp;rft_id=info:doi/,US Major Dailies
VOICE OF THE PEOPLE,2063627618,Newspapers,," United Nations--UN
928120 , US Immigration & Customs Enforcement
921130 , Senate
921120"," Copyright Tribune Interactive, LLC Jul 4, 2018"," 7684 , PQ_7684_Jul42018 , TRIBTRIB2018070420180703347439281 , TRIBTRIB2018070420180703347439281", News," Jul 4, 2018",1085-6706, English, English,," Chicago, Ill.","Jul 4, 2018",Chicago Tribune,2018,https://search.proquest.com/docview/2063627618?accountid=14496, 17," Immigration policy , Enforcement , Presidents , Aliens , Italy , Trump, Donald J , Ellis Island , Durbin, Richard , Western Europe , Chicago Illinois , Honduras , Greece , United States--US , Guatemala , Tocqueville, Alexis de (1805-59) , El Salvador",,http://ucelinks.cdlib.org:8888/sfx_local?url_ver=Z39.88-2004&amp;rft_val_fmt=info:ofi/fmt:kev:mtx:journal&amp;genre=unknown&amp;sid=ProQ:ProQ%3Achicagotribune&amp;atitle=VOICE+OF+THE+PEOPLE&amp;title=Chicago+Tribune&amp;issn=10856706&amp;date=2018-07-04&amp;volume=&amp;issue=&amp;spage=17&amp;au=&amp;isbn=&amp;jtitle=Chicago+Tribune&amp;btitle=&amp;rft_id=info:eric/&amp;rft_id=info:doi/,US Major Dailies
Parents Facing Deportation Are Asked to Decide Whether Children Go Too; ICE started giving new form laying out options for parents in wake of court ruling ordering administration to reunite immigrant families,2063635921,Newspapers," Caldwell, Alicia A
Alicia
Alicia A Caldwell
Caldwell
A
Alicia A. Caldwell; Stephanie Armour , Armour, Stephanie
Stephanie
Stephanie Armour
Armour"," Congress
921120 , Office of Inspector General
926120 , US Immigration & Customs Enforcement
921130 , American Civil Liberties Union--ACLU
541110
813311 , Department of Health & Human Services
923120"," (c) 2018 Dow Jones & Company, Inc. Reproduced with permission of copyright owner. Further reproduction or distribution is prohibited without permission."," WSJOWSJO20180704000020180704ee74000rt , WSJOWSJO20180704000020180704ee74000rt , 117310 , PQ_117310_Jul42018______", News," Jul 4, 2018",, English, English, n/a," New York, N.Y.","Jul 4, 2018",Wall Street Journal (Online),2018,https://search.proquest.com/docview/2063635921?accountid=14496, n/a," Parents & parenting , Immigration policy , Deportation , Armor , Legislators , Families & family life , Aliens , Trump, Donald J , Mexico , Texas , Merkley, Jeff , United States--US , Grassley, Charles E , Nelson, Bill , Iowa , Goodlatte, Bob",,http://ucelinks.cdlib.org:8888/sfx_local?url_ver=Z39.88-2004&amp;rft_val_fmt=info:ofi/fmt:kev:mtx:journal&amp;genre=unknown&amp;sid=ProQ:ProQ%3Awallstreetjournal&amp;atitle=Parents+Facing+Deportation+Are+Asked+to+Decide+Whether+Children+Go+Too%3B+ICE+started+giving+new+form+laying+out+options+for+parents+in+wake+of+court+ruling+ordering+administration+to+reunite+immigrant+families&amp;title=Wall+Street+Journal+%28Online%29&amp;issn=&amp;date=2018-07-04&amp;volume=&amp;issue=&amp;spage=&amp;au=Caldwell%2C+Alicia+A%3BArmour%2C+Stephanie&amp;isbn=&amp;jtitle=Wall+Street+Journal+%28Online%29&amp;btitle=&amp;rft_id=info:eric/&amp;rft_id=info:doi/,"International Newsstream,US Major Dailies"
"Migrant Mother and Children, Separated at Border, Reunite in New York; Online fundraiser and volunteers help Guatemalan mother post bond, travel across the country",2063667212,Newspapers," Korte, Lara
Lara
Lara Korte
Korte
Lara Korte"," Department of Health & Human Services
923120"," (c) 2018 Dow Jones & Company, Inc. Reproduced with permission of copyright owner. Further reproduction or distribution is prohibited without permission."," WSJOWSJO20180704000020180704ee740018j , WSJOWSJO20180704000020180704ee740018j , 117310 , PQ_117310_Jul42018______", News," Jul 4, 2018",, English, English, n/a," New York, N.Y.","Jul 4, 2018",Wall Street Journal (Online),2018,https://search.proquest.com/docview/2063667212?accountid=14496, n/a," Parents & parenting , Child custody , Press conferences , Families & family life , Aliens , Immigration , Trump, Donald J , Finn, Meghan , United States--US , New York , Arizona , Espaillat, Adriano , Central Park-New York City NY",,http://ucelinks.cdlib.org:8888/sfx_local?url_ver=Z39.88-2004&amp;rft_val_fmt=info:ofi/fmt:kev:mtx:journal&amp;genre=unknown&amp;sid=ProQ:ProQ%3Awallstreetjournal&amp;atitle=Migrant+Mother+and+Children%2C+Separated+at+Border%2C+Reunite+in+New+York%3B+Online+fundraiser+and+volunteers+help+Guatemalan+mother+post+bond%2C+travel+across+the+country&amp;title=Wall+Street+Journal+%28Online%29&amp;issn=&amp;date=2018-07-04&amp;volume=&amp;issue=&amp;spage=&amp;au=Korte%2C+Lara&amp;isbn=&amp;jtitle=Wall+Street+Journal+%28Online%29&amp;btitle=&amp;rft_id=info:eric/&amp;rft_id=info:doi/,"International Newsstream,US Major Dailies"
"Berlusconi, Italy's Original Populist, Fades From Popularity; Party led by media mogul and three-time prime minister plunges in polls as new crop of nationalists ride Europe's antiestablishment wave",2063668036,Newspapers," Sylvers, Eric
Eric
Eric Sylvers
Sylvers
Eric Sylvers"," Forza Italia
813940 , Corriere della Sera
511110 , AC Milan
711211 , European Union
926110
928120"," (c) 2018 Dow Jones & Company, Inc. Reproduced with permission of copyright owner. Further reproduction or distribution is prohibited without permission."," WSJOWSJO20180704000020180704ee740018i , WSJOWSJO20180704000020180704ee740018i , 117310 , PQ_117310_Jul42018______", News," Jul 4, 2018",, English, English, n/a," New York, N.Y.","Jul 4, 2018",Wall Street Journal (Online),2018,https://search.proquest.com/docview/2063668036?accountid=14496, n/a," Primaries & caucuses , Politics , Populism , Prime ministers , Elections , Voter behavior , Italy , Trump, Donald J , United States--US , Di Maio, Luigi , Salvini, Matteo , Berlusconi, Silvio , Europe",,http://ucelinks.cdlib.org:8888/sfx_local?url_ver=Z39.88-2004&amp;rft_val_fmt=info:ofi/fmt:kev:mtx:journal&amp;genre=unknown&amp;sid=ProQ:ProQ%3Awallstreetjournal&amp;atitle=Berlusconi%2C+Italy%27s+Original+Populist%2C+Fades+From+Popularity%3B+Party+led+by+media+mogul+and+three-time+prime+minister+plunges+in+polls+as+new+crop+of+nationalists+ride+Europe%27s+antiestablishment+wave&amp;title=Wall+Street+Journal+%28Online%29&amp;issn=&amp;date=2018-07-04&amp;volume=&amp;issue=&amp;spage=&amp;au=Sylvers%2C+Eric&amp;isbn=&amp;jtitle=Wall+Street+Journal+%28Online%29&amp;btitle=&amp;rft_id=info:eric/&amp;rft_id=info:doi/,"International Newsstream,US Major Dailies"
How Google and Facebook Are Monopolizing Ideas; An ad ban for bail-bond companies raises the question whether it's fair that an entire industry can be kicked out of a major advertising channel,2063737031,Newspapers," Ip, Greg
Greg
Greg Ip
Ip
Greg Ip"," Harvard Business Review
511120 , Department of Justice
922130 , ProPublica
519130
711510 , Alphabet Inc
551114 , University of Tennessee
611310 , YouTube Inc
519130 , Facebook Inc
518210
519130 , Google Inc
334310
519130 , Federal Communications Commission--FCC
926130"," (c) 2018 Dow Jones & Company, Inc. Reproduced with permission of copyright owner. Further reproduction or distribution is prohibited without permission."," WSJOWSJO20180704000020180704ee7400231 , WSJOWSJO20180704000020180704ee7400231 , 117310 , PQ_117310_Jul42018______", News," Jul 4, 2018",, English, English, n/a," New York, N.Y.","Jul 4, 2018",Wall Street Journal (Online),2018,https://search.proquest.com/docview/2063737031?accountid=14496, n/a," Antitrust , Social networks , Advertising , Competition , Trump, Donald J , United States--US , Ip, Greg , Black, Hugo (1886-1971) , Frankfurter, Felix",,http://ucelinks.cdlib.org:8888/sfx_local?url_ver=Z39.88-2004&amp;rft_val_fmt=info:ofi/fmt:kev:mtx:journal&amp;genre=unknown&amp;sid=ProQ:ProQ%3Awallstreetjournal&amp;atitle=How+Google+and+Facebook+Are+Monopolizing+Ideas%3B+An+ad+ban+for+bail-bond+companies+raises+the+question+whether+it%27s+fair+that+an+entire+industry+can+be+kicked+out+of+a+major+advertising+channel&amp;title=Wall+Street+Journal+%28Online%29&amp;issn=&amp;date=2018-07-04&amp;volume=&amp;issue=&amp;spage=&amp;au=Ip%2C+Greg&amp;isbn=&amp;jtitle=Wall+Street+Journal+%28Online%29&amp;btitle=&amp;rft_id=info:eric/&amp;rft_id=info:doi/,"International Newsstream,US Major Dailies"
"Statue of Liberty Climber Is in Custody; Liberty Island was evacuated as police coaxed a woman down from the base of the landmark, sparking security concerns and creating a Fourth of July social-media sensation",2063902725,Newspapers," Brody, Leslie
Leslie
Leslie Brody
Brody
Leslie Brody"," US Immigration & Customs Enforcement
921130 , National Park Service-US
924120"," (c) 2018 Dow Jones & Company, Inc. Reproduced with permission of copyright owner. Further reproduction or distribution is prohibited without permission."," WSJOWSJO20180704000020180704ee740040h , WSJOWSJO20180704000020180704ee740040h , 117310 , PQ_117310_Jul42018______", News," Jul 4, 2018",, English, English, n/a," New York, N.Y.","Jul 4, 2018",Wall Street Journal (Online),2018,https://search.proquest.com/docview/2063902725?accountid=14496, n/a," Immigration policy , Independence Day , Evacuations & rescues , National parks , New York , United States--US , Liberty Island",,http://ucelinks.cdlib.org:8888/sfx_local?url_ver=Z39.88-2004&amp;rft_val_fmt=info:ofi/fmt:kev:mtx:journal&amp;genre=unknown&amp;sid=ProQ:ProQ%3Awallstreetjournal&amp;atitle=Statue+of+Liberty+Climber+Is+in+Custody%3B+Liberty+Island+was+evacuated+as+police+coaxed+a+woman+down+from+the+base+of+the+landmark%2C+sparking+security+concerns+and+creating+a+Fourth+of+July+social-media+sensation&amp;title=Wall+Street+Journal+%28Online%29&amp;issn=&amp;date=2018-07-04&amp;volume=&amp;issue=&amp;spage=&amp;au=Brody%2C+Leslie&amp;isbn=&amp;jtitle=Wall+Street+Journal+%28Online%29&amp;btitle=&amp;rft_id=info:eric/&amp;rft_id=info:doi/,"International Newsstream,US Major Dailies"
Statue of Liberty Climber Is in Custody; Liberty Island was evacuated on Fourth of July as police coaxed a woman down from the base of the landmark,2064029041,Newspapers," Brody, Leslie
Leslie
Leslie Brody
Brody
Leslie Brody"," US Immigration & Customs Enforcement
921130 , Facebook Inc
518210
519130 , Bureau of Prisons
922140 , National Park Service-US
924120"," (c) 2018 Dow Jones & Company, Inc. Reproduced with permission of copyright owner. Further reproduction or distribution is prohibited without permission."," WSJOWSJO20180705000020180704ee740040h , WSJOWSJO20180705000020180704ee740040h , 117310 , PQ_117310_Jul52018______", News," Jul 5, 2018",, English, English, n/a," New York, N.Y.","Jul 5, 2018",Wall Street Journal (Online),2018,https://search.proquest.com/docview/2064029041?accountid=14496, n/a," Independence Day , Evacuations & rescues , National parks , United States--US , New York , Liberty Island",,http://ucelinks.cdlib.org:8888/sfx_local?url_ver=Z39.88-2004&amp;rft_val_fmt=info:ofi/fmt:kev:mtx:journal&amp;genre=unknown&amp;sid=ProQ:ProQ%3Awallstreetjournal&amp;atitle=Statue+of+Liberty+Climber+Is+in+Custody%3B+Liberty+Island+was+evacuated+on+Fourth+of+July+as+police+coaxed+a+woman+down+from+the+base+of+the+landmark&amp;title=Wall+Street+Journal+%28Online%29&amp;issn=&amp;date=2018-07-05&amp;volume=&amp;issue=&amp;spage=&amp;au=Brody%2C+Leslie&amp;isbn=&amp;jtitle=Wall+Street+Journal+%28Online%29&amp;btitle=&amp;rft_id=info:eric/&amp;rft_id=info:doi/,"International Newsstream,US Major Dailies"
What's News: World-Wide,2064029751,Newspapers,," North Atlantic Treaty Organization--NATO
928120"," (c) 2018 Dow Jones & Company, Inc. Reproduced with permission of copyright owner. Further reproduction or distribution is prohibited without permission."," WSJOWSJO20180705000020180705ee750005m , WSJOWSJO20180705000020180705ee750005m , 117310 , PQ_117310_Jul52018______", News," Jul 5, 2018",, English, English, n/a," New York, N.Y.","Jul 5, 2018",Wall Street Journal (Online),2018,https://search.proquest.com/docview/2064029751?accountid=14496, n/a," Scandals , Malaysia , England , Poland , United States--US",,http://ucelinks.cdlib.org:8888/sfx_local?url_ver=Z39.88-2004&amp;rft_val_fmt=info:ofi/fmt:kev:mtx:journal&amp;genre=unknown&amp;sid=ProQ:ProQ%3Awallstreetjournal&amp;atitle=What%27s+News%3A+World-Wide&amp;title=Wall+Street+Journal+%28Online%29&amp;issn=&amp;date=2018-07-05&amp;volume=&amp;issue=&amp;spage=&amp;au=&amp;isbn=&amp;jtitle=Wall+Street+Journal+%28Online%29&amp;btitle=&amp;rft_id=info:eric/&amp;rft_id=info:doi/,"International Newsstream,US Major Dailies"
